,frame,point,X,Y
4605,1151,1,232.60113072395325,-232.61578559875488
4606,1151,2,178.70989179611206,-258.00607681274414
4607,1151,3,200.77550375461578,-282.3090934753418
4608,1152,0,230.49997758865356,-210.55445194244385
4609,1152,1,230.71786272525787,-233.01671504974365
4610,1152,2,178.4466826915741,-255.41696548461914
4611,1152,3,199.49748212099075,-280.1243019104004
4612,1153,0,229.54586362838745,-209.30986404418945
4613,1153,1,229.25530779361725,-233.00039291381836
4614,1153,2,178.52344143390656,-253.4374237060547
4615,1153,3,199.07264292240143,-280.0645923614502
4616,1154,0,228.9775493144989,-210.23151397705078
4617,1154,1,228.3417695760727,-233.40834617614746
4618,1154,2,180.6157709956169,-252.85171508789062
4619,1154,3,199.30601692199707,-280.02556800842285
4620,1155,0,227.9438327550888,-210.87059497833252
4621,1155,1,228.51717460155487,-233.7765884399414
4622,1155,2,180.9939912557602,-253.28936576843262
4623,1155,3,199.8603531718254,-279.7551441192627
4624,1156,0,230.11445724964142,-211.19798183441162
4625,1156,1,228.63935887813568,-233.8053560256958
4626,1156,2,181.95812219381332,-254.50910568237305
4627,1156,3,200.83464074134827,-280.59691429138184
4628,1157,0,232.13420498371124,-211.44464492797852
4629,1157,1,228.7004256248474,-234.67778205871582
4630,1157,2,182.000208735466,-257.0742988586426
4631,1157,3,201.99435031414032,-282.2970771789551
4632,1158,0,229.85541236400604,-214.2546272277832
4633,1158,1,229.55726444721222,-236.79010391235352
4634,1158,2,184.21345299482346,-259.3843460083008
4635,1158,3,204.17337942123413,-283.67483139038086
4636,1159,0,221.50772774219513,-227.45434284210205
4637,1159,1,229.79353308677673,-239.16990280151367
4638,1159,2,186.00457495450974,-263.805456161499
4639,1159,3,207.07323735952377,-286.5592861175537
4640,1160,0,223.23019087314606,-222.04237461090088
4641,1160,1,231.8948131799698,-240.64839363098145
4642,1160,2,187.9592821598053,-266.34175300598145
4643,1160,3,210.4319211244583,-288.48389625549316
4644,1161,0,237.65184581279755,-222.17761516571045
4645,1161,1,234.28088521957397,-241.7786693572998
4646,1161,2,192.1699676513672,-270.59709548950195
4647,1161,3,213.11771535873413,-291.298770904541
4648,1162,0,239.9079383611679,-221.94889068603516
4649,1162,1,236.9313851594925,-242.8781032562256
4650,1162,2,196.96954733133316,-275.319128036499
4651,1162,3,216.6712921857834,-294.6210479736328
4652,1163,0,240.33360278606415,-225.08116722106934
4653,1163,1,239.0731394290924,-246.10928535461426
4654,1163,2,200.17258071899414,-279.7320556640625
4655,1163,3,221.1397783756256,-298.57189178466797
4656,1164,0,244.8559445142746,-227.28402614593506
4657,1164,1,241.73618280887604,-247.31188774108887
4658,1164,2,202.87138813734055,-284.33584213256836
4659,1164,3,225.04312419891357,-301.29621505737305
4660,1165,0,250.28966617584229,-225.4499101638794
4661,1165,1,245.38789808750153,-248.90899658203125
4662,1165,2,208.91446959972382,-290.4023551940918
4663,1165,3,229.98737239837646,-304.9487113952637
4664,1166,0,251.05418121814728,-228.0054473876953
4665,1166,1,249.84445023536682,-250.43526649475098
4666,1166,2,214.64100694656372,-295.06693840026855
4667,1166,3,236.32660853862762,-308.66612434387207
4668,1167,0,258.4326946735382,-225.44340133666992
4669,1167,1,255.9389877319336,-253.4999942779541
4670,1167,2,220.67188775539398,-299.8905086517334
4671,1167,3,243.02219009399414,-311.7659568786621
4672,1168,0,259.16767930984497,-228.08881759643555
4673,1168,1,261.3244400024414,-254.6323299407959
4674,1168,2,227.57154142856598,-305.7347774505615
4675,1168,3,250.71266448497772,-315.0010871887207
4676,1169,0,264.94852924346924,-230.13712406158447
4677,1169,1,267.555584192276,-255.66679000854492
4678,1169,2,236.68503606319427,-309.4064712524414
4679,1169,3,258.3736084699631,-317.0991611480713
4680,1170,0,271.4930816888809,-233.38286876678467
4681,1170,1,273.1215705871582,-257.01250076293945
4682,1170,2,244.72477161884308,-313.6702537536621
4683,1170,3,265.6279317140579,-318.5196018218994
4684,1171,0,277.62006962299347,-234.1014862060547
4685,1171,1,279.49818313121796,-258.2244873046875
4686,1171,2,252.13893485069275,-316.010799407959
4687,1171,3,273.855539560318,-319.008207321167
4688,1172,0,283.26586174964905,-235.52327156066895
4689,1172,1,286.1991984844208,-258.896484375
4690,1172,2,258.1869041919708,-317.53292083740234
4691,1172,3,279.7412313222885,-319.6333122253418
4692,1173,0,289.1113586425781,-235.75103759765625
4693,1173,1,291.40444672107697,-259.52430725097656
4694,1173,2,266.02967727184296,-319.12439346313477
4695,1173,3,289.4480001926422,-318.799352645874
4696,1174,0,295.1944191455841,-234.6244239807129
4697,1174,1,297.7307585477829,-259.41264152526855
4698,1174,2,274.50967741012573,-319.5175266265869
4699,1174,3,295.99260342121124,-318.1296443939209
4700,1175,0,304.01918613910675,-234.41462516784668
4701,1175,1,303.36324548721313,-261.03710174560547
4702,1175,2,281.19487380981445,-319.12147521972656
4703,1175,3,306.88543832302094,-316.51960372924805
4704,1176,0,310.21742284297943,-233.78886222839355
4705,1176,1,310.1147139072418,-260.28162002563477
4706,1176,2,289.0274648666382,-318.7859344482422
4707,1176,3,313.243159532547,-316.5498447418213
4708,1177,0,316.5679074525833,-233.20814609527588
4709,1177,1,318.234255194664,-258.6574172973633
4710,1177,2,293.66653168201447,-318.44953536987305
4711,1177,3,320.7737431526184,-315.9665107727051
4712,1178,0,324.5256282091141,-232.25564002990723
4713,1178,1,324.2243571281433,-259.909143447876
4714,1178,2,301.29205441474915,-317.9504871368408
4715,1178,3,328.82660615444183,-315.14001846313477
4716,1179,0,332.0736050605774,-231.1807107925415
4717,1179,1,331.46753346920013,-259.2664432525635
4718,1179,2,306.5458005666733,-317.26590156555176
4719,1179,3,335.00425028800964,-314.51050758361816
4720,1180,0,340.24811911582947,-229.63356971740723
4721,1180,1,337.6742763519287,-259.0583610534668
4722,1180,2,313.7834161520004,-317.2297668457031
4723,1180,3,343.0567831993103,-314.1170024871826
4724,1181,0,348.59110629558563,-227.6213264465332
4725,1181,1,345.27641344070435,-257.720890045166
4726,1181,2,320.7656432390213,-316.3103485107422
4727,1181,3,349.9370377063751,-313.5648536682129
4728,1182,0,357.5529624223709,-226.8744993209839
4729,1182,1,351.51931393146515,-256.94297790527344
4730,1182,2,327.05655920505524,-315.6716537475586
4731,1182,3,357.1084574460983,-313.5213375091553
4732,1183,0,363.2687337398529,-226.77387714385986
4733,1183,1,359.2878166437149,-257.6645278930664
4734,1183,2,334.6323906183243,-315.5101776123047
4735,1183,3,364.0853523015976,-313.3314514160156
4736,1184,0,372.3157786130905,-226.01818084716797
4737,1184,1,365.48877024650574,-256.01789474487305
4738,1184,2,342.3269784450531,-314.51966285705566
4739,1184,3,370.64447951316833,-311.5562152862549
4740,1185,0,379.8639078140259,-224.74196434020996
4741,1185,1,372.8224929571152,-254.92512702941895
4742,1185,2,351.815278172493,-314.11688804626465
4743,1185,3,378.77615797519684,-311.1708354949951
4744,1186,0,386.9333041906357,-224.67015266418457
4745,1186,1,379.4728013277054,-254.13376808166504
4746,1186,2,360.01500606536865,-312.8760051727295
4747,1186,3,386.25631392002106,-310.0005626678467
4748,1187,0,395.2129647731781,-224.21221733093262
4749,1187,1,386.71417486667633,-253.79962921142578
4750,1187,2,367.2371073961258,-312.37037658691406
4751,1187,3,393.7498004436493,-309.4541358947754
4752,1188,0,402.6698112487793,-223.58488082885742
4753,1188,1,394.73067712783813,-252.94212341308594
4754,1188,2,375.4178423881531,-312.07119941711426
4755,1188,3,402.15319418907166,-308.681116104126
4756,1189,0,411.2682123184204,-222.25693702697754
4757,1189,1,401.7164844274521,-252.68903732299805
4758,1189,2,384.9838911294937,-310.34196853637695
4759,1189,3,412.6957014799118,-307.3699378967285
4760,1190,0,417.8052234649658,-221.87466144561768
4761,1190,1,408.16150188446045,-252.45795249938965
4762,1190,2,392.75935113430023,-309.2475700378418
4763,1190,3,422.6800003051758,-306.41552925109863
4764,1191,0,425.39303970336914,-221.95717334747314
4765,1191,1,416.06719529628754,-250.97694396972656
4766,1191,2,400.13717901706696,-308.199405670166
4767,1191,3,427.9286427497864,-305.8022975921631
4768,1192,0,432.8058571815491,-221.81738376617432
4769,1192,1,423.38601315021515,-250.54879188537598
4770,1192,2,409.28637421131134,-307.70379066467285
4771,1192,3,438.1135604381561,-305.45602798461914
4772,1193,0,440.2086703777313,-221.7747974395752
4773,1193,1,429.74845719337463,-250.0293731689453
4774,1193,2,418.53104174137115,-307.48117446899414
4775,1193,3,447.2957646846771,-304.51366424560547
4776,1194,0,449.1034927368164,-221.37426853179932
4777,1194,1,437.2783806324005,-250.06994247436523
4778,1194,2,426.06165075302124,-307.0857524871826
4779,1194,3,454.1191420555115,-304.3953037261963
4780,1195,0,454.9921045303345,-220.58594226837158
4781,1195,1,445.1940529346466,-250.19356727600098
4782,1195,2,434.3341763019562,-306.69267654418945
4783,1195,3,463.0190427303314,-303.6976146697998
4784,1196,0,464.2264630794525,-219.90830898284912
4785,1196,1,452.92609333992004,-249.76006507873535
4786,1196,2,443.1486597061157,-305.2017116546631
4787,1196,3,471.6597969532013,-302.28713035583496
4788,1197,0,469.4429090023041,-219.05691146850586
4789,1197,1,459.74109148979187,-249.44652557373047
4790,1197,2,452.3420362472534,-304.8061752319336
4791,1197,3,480.2041139602661,-301.6244602203369
4792,1198,0,477.9062268733978,-218.64782810211182
4793,1198,1,467.35561966896057,-249.77153778076172
4794,1198,2,459.8598732948303,-304.03550148010254
4795,1198,3,488.7803735733032,-300.4776191711426
4796,1199,0,485.0267872810364,-218.14292907714844
4797,1199,1,475.21593832969666,-248.82917404174805
4798,1199,2,468.0597789287567,-303.55387687683105
4799,1199,3,498.52972412109375,-300.08076667785645
4800,1200,0,492.2799425125122,-216.72064304351807
4801,1200,1,481.7333471775055,-248.5964298248291
4802,1200,2,477.72096991539,-302.24472999572754
4803,1200,3,506.24647879600525,-299.6397399902344
4804,1201,0,499.7711691856384,-215.63587188720703
4805,1201,1,488.7468566894531,-246.92444801330566
4806,1201,2,488.3015899658203,-301.53468132019043
4807,1201,3,516.8524396419525,-298.63640785217285
4808,1202,0,505.99063324928284,-214.65424060821533
4809,1202,1,495.13360047340393,-245.92918395996094
4810,1202,2,494.8370268344879,-300.88462829589844
4811,1202,3,525.0598104000092,-297.826566696167
4812,1203,0,514.1026332378387,-212.79573440551758
4813,1203,1,501.83113718032837,-243.65272521972656
4814,1203,2,505.35188269615173,-299.782133102417
4815,1203,3,534.1087596416473,-296.5728950500488
4816,1204,0,519.95325922966,-210.98854064941406
4817,1204,1,508.6423773765564,-242.77925491333008
4818,1204,2,515.0547158718109,-299.01469230651855
4819,1204,3,543.8308396339417,-295.4812717437744
4820,1205,0,527.1824448108673,-208.82417678833008
4821,1205,1,516.0093884468079,-241.2528133392334
4822,1205,2,522.9294061660767,-297.69933700561523
4823,1205,3,550.5030355453491,-293.79000663757324
4824,1206,0,532.4906051158905,-207.0963191986084
4825,1206,1,521.8577799797058,-238.84220123291016
4826,1206,2,533.0730879306793,-295.6871223449707
4827,1206,3,561.1677525043488,-290.465784072876
4828,1207,0,538.6900098323822,-205.0971221923828
4829,1207,1,527.9665875434875,-236.41502380371094
4830,1207,2,543.3301684856415,-294.05811309814453
4831,1207,3,571.9558217525482,-285.74938774108887
4832,1208,0,544.1222841739655,-203.03328037261963
4833,1208,1,533.7576448917389,-233.2627773284912
4834,1208,2,551.4432349205017,-292.1572208404541
4835,1208,3,580.5503125190735,-281.0052680969238
4836,1209,0,549.2493517398834,-200.12027263641357
4837,1209,1,540.808226108551,-231.28872871398926
4838,1209,2,561.3052732944489,-288.12984466552734
4839,1209,3,588.2050609588623,-276.1421012878418
4840,1210,0,554.6363275051117,-197.52769947052002
4841,1210,1,545.9008626937866,-227.03950881958008
4842,1210,2,572.0198085308075,-283.29834938049316
4843,1210,3,596.1810128688812,-270.668420791626
4844,1211,0,559.5773763656616,-194.86657619476318
4845,1211,1,552.731095790863,-224.94800090789795
4846,1211,2,578.1556327342987,-278.8702583312988
4847,1211,3,603.2565793991089,-264.3591785430908
4848,1212,0,560.2118103504181,-194.8237180709839
4849,1212,1,557.9742028713226,-221.30690574645996
4850,1212,2,587.1600451469421,-274.9948310852051
4851,1212,3,610.1802535057068,-258.47256660461426
4852,1213,0,564.757817029953,-189.24395084381104
4853,1213,1,561.8837950229645,-217.8810453414917
4854,1213,2,590.5731303691864,-272.2883892059326
4855,1213,3,614.9077084064484,-253.0440616607666
4856,1214,0,567.7779421806335,-184.7658920288086
4857,1214,1,566.0484709739685,-214.2608642578125
4858,1214,2,595.7913029193878,-268.37130546569824
4859,1214,3,618.7486417293549,-247.44632720947266
4860,1215,0,569.311847448349,-181.3498592376709
4861,1215,1,568.3467643260956,-211.85307025909424
4862,1215,2,602.3441076278687,-262.21675872802734
4863,1215,3,623.9144060611725,-241.79969787597656
4864,1216,0,570.0423631668091,-178.2734727859497
4865,1216,1,570.3931224346161,-208.60772609710693
4866,1216,2,604.7031376361847,-257.1796417236328
4867,1216,3,626.3706350326538,-235.30523300170898
4868,1217,0,570.7203691005707,-175.4082155227661
4869,1217,1,572.6262609958649,-206.64459228515625
4870,1217,2,609.070032119751,-253.97549629211426
4871,1217,3,629.5217299461365,-232.00073719024658
4872,1218,0,571.7082538604736,-173.22735786437988
4873,1218,1,573.9960858821869,-203.7780475616455
4874,1218,2,611.743409872055,-250.3681182861328
4875,1218,3,630.5528819561005,-228.06827545166016
4876,1219,0,571.2590260505676,-169.9993658065796
4877,1219,1,575.1647078990936,-201.56112670898438
4878,1219,2,614.3483319282532,-247.22485542297363
4879,1219,3,633.8062033653259,-224.45231437683105
4880,1220,0,571.5365052223206,-168.0382490158081
4881,1220,1,575.4757039546967,-199.88848686218262
4882,1220,2,616.3445162773132,-245.49453735351562
4883,1220,3,634.8348162174225,-222.1550416946411
4884,1221,0,571.2730929851532,-166.5439796447754
4885,1221,1,575.954690694809,-198.36609363555908
4886,1221,2,617.7004265785217,-243.832368850708
4887,1221,3,636.9184999465942,-219.5925521850586
4888,1222,0,571.7082030773163,-165.00612258911133
4889,1222,1,575.9517960548401,-196.44227027893066
4890,1222,2,617.3564722537994,-243.22946548461914
4891,1222,3,637.7762274742126,-218.09905529022217
4892,1223,0,570.5541050434113,-164.8024034500122
4893,1223,1,576.0260918140411,-196.46833419799805
4894,1223,2,616.8454921245575,-242.56771087646484
4895,1223,3,637.9453353881836,-217.79266834259033
4896,1224,0,571.6225318908691,-163.66693496704102
4897,1224,1,575.4522929191589,-196.92060470581055
4898,1224,2,616.0820689201355,-243.9943027496338
4899,1224,3,637.7145259380341,-217.13250160217285
4900,1225,0,568.2284903526306,-163.9945363998413
4901,1225,1,573.7178449630737,-197.51026153564453
4902,1225,2,615.5237081050873,-243.94835472106934
4903,1225,3,635.9344239234924,-217.10443496704102
4904,1226,0,566.5618886947632,-165.03925323486328
4905,1226,1,572.1854631900787,-197.94180393218994
4906,1226,2,614.4209010601044,-245.55230140686035
4907,1226,3,632.4194676876068,-218.37199687957764
4908,1227,0,564.8737549781799,-166.27740383148193
4909,1227,1,570.63170170784,-199.52868461608887
4910,1227,2,612.7560768127441,-246.50879859924316
4911,1227,3,632.2913417816162,-220.6133222579956
4912,1228,0,563.4217121601105,-166.60340309143066
4913,1228,1,568.6450138092041,-200.64836025238037
4914,1228,2,609.6530227661133,-249.58894729614258
4915,1228,3,630.6943130493164,-223.68395805358887
4916,1229,0,561.8970494270325,-167.63425827026367
4917,1229,1,566.7305903434753,-200.5909538269043
4918,1229,2,607.2925200462341,-255.39462089538574
4919,1229,3,629.716127872467,-227.44234085083008
4920,1230,0,559.0599467754364,-169.5952606201172
4921,1230,1,564.0476145744324,-201.3819122314453
4922,1230,2,603.0373485088348,-258.04006576538086
4923,1230,3,629.8712704181671,-231.86252117156982
4924,1231,0,557.0854468345642,-172.3533010482788
4925,1231,1,561.7106244564056,-203.06159019470215
4926,1231,2,599.2321665287018,-262.553129196167
4927,1231,3,625.2007942199707,-237.2883939743042
4928,1232,0,553.9905688762665,-174.44799900054932
4929,1232,1,559.1978738307953,-204.88686561584473
4930,1232,2,594.6552836894989,-267.581148147583
4931,1232,3,619.4394450187683,-241.8929958343506
4932,1233,0,549.7245297431946,-177.08330154418945
4933,1233,1,557.074630022049,-207.5057315826416
4934,1233,2,587.9736928939819,-272.7388572692871
4935,1233,3,612.8421034812927,-247.3238754272461
4936,1234,0,547.6798474788666,-179.95282173156738
4937,1234,1,554.1649074554443,-210.39927005767822
4938,1234,2,582.5588371753693,-279.31663513183594
4939,1234,3,607.3287284374237,-258.35729598999023
4940,1235,0,543.516542673111,-182.32370853424072
4941,1235,1,550.2427718639374,-213.49863052368164
4942,1235,2,573.9359586238861,-283.139705657959
4943,1235,3,600.5455205440521,-264.3024444580078
4944,1236,0,538.4075539112091,-185.66961765289307
4945,1236,1,545.191675901413,-215.99802017211914
4946,1236,2,566.3825733661652,-285.8905792236328
4947,1236,3,593.7572343349457,-270.1779842376709
4948,1237,0,535.7911548614502,-189.12962436676025
4949,1237,1,541.2700481414795,-218.99059295654297
4950,1237,2,558.7374229431152,-288.91313552856445
4951,1237,3,586.7576394081116,-277.2110939025879
4952,1238,0,528.1764743328094,-190.34224033355713
4953,1238,1,535.6089956760406,-222.98107624053955
4954,1238,2,546.8034825325012,-291.9895648956299
4955,1238,3,580.1709115505219,-281.12457275390625
4956,1239,0,522.5545756816864,-192.74738788604736
4957,1239,1,530.0600216388702,-222.84954071044922
4958,1239,2,540.950977563858,-293.9621829986572
4959,1239,3,570.5843210220337,-286.0304832458496
4960,1240,0,517.5496416091919,-195.39545059204102
4961,1240,1,524.4471116065979,-226.86723232269287
4962,1240,2,532.1755971908569,-295.7599353790283
4963,1240,3,561.2409310340881,-290.05391120910645
4964,1241,0,511.5645418167114,-196.64716243743896
4965,1241,1,518.2469959259033,-227.83289909362793
4966,1241,2,526.2583944797516,-297.2867202758789
4967,1241,3,552.4204552173615,-292.87007331848145
4968,1242,0,505.6656210422516,-198.7075424194336
4969,1242,1,512.5785291194916,-230.7840871810913
4970,1242,2,517.0583653450012,-299.2039489746094
4971,1242,3,543.3364655971527,-294.926176071167
4972,1243,0,500.11329531669617,-201.0115385055542
4973,1243,1,506.5660572052002,-234.78142261505127
4974,1243,2,506.4023323059082,-300.0428295135498
4975,1243,3,534.3072202205658,-296.0951328277588
4976,1244,0,494.4801735877991,-202.50948429107666
4977,1244,1,501.2339780330658,-236.23651027679443
4978,1244,2,498.5353102684021,-300.32023429870605
4979,1244,3,527.4101057052612,-297.1442127227783
4980,1245,0,489.293080329895,-203.34752082824707
4981,1245,1,494.5265893936157,-237.2728157043457
4982,1245,2,490.33042788505554,-300.75050354003906
4983,1245,3,517.9026861190796,-298.52917671203613
4984,1246,0,481.8564455509186,-204.57870483398438
4985,1246,1,487.9451937675476,-238.135027885437
4986,1246,2,483.5847487449646,-301.1312484741211
4987,1246,3,510.2330074310303,-299.267578125
4988,1247,0,476.1462857723236,-205.2649211883545
4989,1247,1,480.7532322406769,-239.60437774658203
4990,1247,2,472.84944319725037,-301.58838272094727
4991,1247,3,502.92378759384155,-299.6048355102539
4992,1248,0,468.2072024345398,-206.28852367401123
4993,1248,1,474.6326937675476,-240.31451225280762
4994,1248,2,466.1265149116516,-301.82942390441895
4995,1248,3,495.9069263935089,-300.59969902038574
4996,1249,0,462.07051491737366,-206.1736822128296
4997,1249,1,467.51868438720703,-241.05454444885254
4998,1249,2,458.7534098625183,-303.38218688964844
4999,1249,3,490.0393896102905,-300.803861618042
5000,1250,0,454.49021458625793,-207.01988697052002
5001,1250,1,461.4043414592743,-241.4604377746582
5002,1250,2,452.68436551094055,-303.85416984558105
5003,1250,3,482.9213683605194,-301.7057132720947
5004,1251,0,446.9301767349243,-207.34067916870117
5005,1251,1,454.3062779903412,-241.71956062316895
5006,1251,2,448.0819387435913,-304.96381759643555
5007,1251,3,476.1676654815674,-302.2254467010498
5008,1252,0,440.4800555706024,-207.99602508544922
5009,1252,1,448.3482964038849,-242.70174980163574
5010,1252,2,440.8208613395691,-304.8116970062256
5011,1252,3,468.58629870414734,-302.26475715637207
5012,1253,0,434.8185968399048,-208.6665916442871
5013,1253,1,440.8567650318146,-243.47871780395508
5014,1253,2,432.72572135925293,-305.8785152435303
5015,1253,3,462.0100829601288,-303.17484855651855
5016,1254,0,427.63968658447266,-208.69710445404053
5017,1254,1,435.0078148841858,-244.68398094177246
5018,1254,2,427.42929196357727,-306.2158012390137
5019,1254,3,455.2056477069855,-303.29209327697754
5020,1255,0,421.6250056028366,-209.15186405181885
5021,1255,1,427.4419369697571,-244.98939514160156
5022,1255,2,421.9100514650345,-307.0611763000488
5023,1255,3,450.18568181991577,-304.14133071899414
5024,1256,0,414.2726708650589,-209.9593734741211
5025,1256,1,421.72588634490967,-246.2523078918457
5026,1256,2,413.8499518632889,-307.2817897796631
5027,1256,3,441.62216877937317,-305.0464153289795
5028,1257,0,408.059326171875,-210.8683204650879
5029,1257,1,414.86500561237335,-246.39392852783203
5030,1257,2,406.209473490715,-308.28094482421875
5031,1257,3,433.188355922699,-305.76026916503906
5032,1258,0,400.5235880613327,-211.5648078918457
5033,1258,1,409.33936643600464,-247.34018325805664
5034,1258,2,399.18928599357605,-308.5311698913574
5035,1258,3,426.91699147224426,-306.46239280700684
5036,1259,0,394.82259464263916,-212.52885818481445
5037,1259,1,402.78186428546906,-248.7521266937256
5038,1259,2,393.0627804994583,-309.3351745605469
5039,1259,3,421.47834384441376,-306.92524909973145
5040,1260,0,388.35223639011383,-214.40671920776367
5041,1260,1,397.31297528743744,-249.95384216308594
5042,1260,2,386.4050577878952,-310.0993251800537
5043,1260,3,413.4405634403229,-307.8501319885254
5044,1261,0,382.10882806777954,-215.80703258514404
5045,1261,1,391.38729178905487,-250.80848693847656
5046,1261,2,378.86820244789124,-311.79076194763184
5047,1261,3,406.90710711479187,-308.9048767089844
5048,1262,0,374.57141411304474,-217.16259956359863
5049,1262,1,384.5479177236557,-252.21982955932617
5050,1262,2,373.5441724061966,-312.2412872314453
5051,1262,3,400.12956154346466,-309.655237197876
5052,1263,0,368.7834037542343,-218.28386306762695
5053,1263,1,378.8293025493622,-252.16670036315918
5054,1263,2,366.48698937892914,-312.31327056884766
5055,1263,3,393.9249769449234,-309.88780975341797
5056,1264,0,361.6088354587555,-219.4779396057129
5057,1264,1,372.9352823495865,-253.15458297729492
5058,1264,2,360.61876702308655,-313.2051372528076
5059,1264,3,386.0772271156311,-311.1155605316162
5060,1265,0,357.31169164180756,-220.56097984313965
5061,1265,1,367.9368485212326,-253.50571632385254
5062,1265,2,353.3147016763687,-313.6200714111328
5063,1265,3,379.39495074748993,-311.75408363342285
5064,1266,0,352.69649291038513,-221.28613471984863
5065,1266,1,361.6044934988022,-254.50839042663574
5066,1266,2,345.54345667362213,-313.3787727355957
5067,1266,3,372.7544689178467,-311.52929306030273
5068,1267,0,346.49647879600525,-223.2185983657837
5069,1267,1,355.97436797618866,-254.78344917297363
5070,1267,2,338.17834997177124,-314.0299129486084
5071,1267,3,367.7912024259567,-312.15725898742676
5072,1268,0,340.9220623970032,-224.36551094055176
5073,1268,1,351.0296119451523,-254.81586456298828
5074,1268,2,334.30440759658813,-314.7465705871582
5075,1268,3,361.66830253601074,-312.73547172546387
5076,1269,0,334.6382814645767,-225.07955074310303
5077,1269,1,344.8182224035263,-255.45421600341797
5078,1269,2,328.4650046825409,-315.69677352905273
5079,1269,3,356.8038854598999,-313.33202362060547
5080,1270,0,329.5442991256714,-227.4581480026245
5081,1270,1,340.0198234319687,-256.38808250427246
5082,1270,2,320.7077250480652,-316.0957717895508
5083,1270,3,350.5339683294296,-314.29999351501465
5084,1271,0,321.82787454128265,-227.04301357269287
5085,1271,1,333.22074580192566,-256.17568016052246
5086,1271,2,314.79681944847107,-316.1722469329834
5087,1271,3,343.3955830335617,-314.60423469543457
5088,1272,0,318.1730868816376,-229.3320894241333
5089,1272,1,328.53612649440765,-256.27827644348145
5090,1272,2,307.86783850193024,-316.46215438842773
5091,1272,3,337.47264182567596,-314.8395538330078
5092,1273,0,312.88303077220917,-229.25711631774902
5093,1273,1,322.6766896247864,-257.3195457458496
5094,1273,2,302.97320544719696,-316.84338569641113
5095,1273,3,332.1739525794983,-315.4710102081299
5096,1274,0,307.76728785037994,-230.3724718093872
5097,1274,1,317.6295293569565,-257.81593322753906
5098,1274,2,296.3485425710678,-317.5877094268799
5099,1274,3,324.5790013074875,-316.8076515197754
5100,1275,0,303.4991158246994,-230.40445804595947
5101,1275,1,311.1393402814865,-258.49854469299316
5102,1275,2,289.54210138320923,-317.18467712402344
5103,1275,3,317.9243255853653,-317.0006561279297
5104,1276,0,297.2634265422821,-228.3117914199829
5105,1276,1,305.0624499320984,-259.82906341552734
5106,1276,2,282.6757106781006,-318.26499938964844
5107,1276,3,310.979398727417,-317.4460029602051
5108,1277,0,292.64363193511963,-229.23275470733643
5109,1277,1,299.53058981895447,-258.9481258392334
5110,1277,2,275.83471155166626,-318.46117973327637
5111,1277,3,304.8205443620682,-317.8649139404297
5112,1278,0,287.70649337768555,-228.53088855743408
5113,1278,1,294.6367185115814,-258.91565322875977
5114,1278,2,268.15980219841003,-318.32176208496094
5115,1278,3,296.6729199886322,-318.1375980377197
5116,1279,0,282.64064490795135,-228.3076572418213
5117,1279,1,289.914164185524,-256.6857719421387
5118,1279,2,261.441571354866,-316.9716453552246
5119,1279,3,289.80051147937775,-317.85990715026855
5120,1280,0,279.2857064008713,-227.41051197052002
5121,1280,1,285.13684022426605,-255.56219100952148
5122,1280,2,253.0239075422287,-314.5411205291748
5123,1280,3,280.7325185537338,-317.79109954833984
5124,1281,0,276.1156185865402,-226.36892795562744
5125,1281,1,279.9448971748352,-254.3624496459961
5126,1281,2,244.37203180789948,-311.4700984954834
5127,1281,3,272.20534086227417,-316.9010066986084
5128,1282,0,273.13030529022217,-225.0670051574707
5129,1282,1,276.4342575073242,-252.19576835632324
5130,1282,2,236.09226965904236,-306.72818183898926
5131,1282,3,263.459668636322,-315.77035903930664
5132,1283,0,268.6905115842819,-223.63197326660156
5133,1283,1,272.99499356746674,-249.8876667022705
5134,1283,2,228.27826523780823,-303.48755836486816
5135,1283,3,255.64530873298645,-314.30362701416016
5136,1284,0,264.09268069267273,-223.8129758834839
5137,1284,1,268.19697546958923,-248.80728721618652
5138,1284,2,223.36768627166748,-299.52967643737793
5139,1284,3,249.84681165218353,-311.6590118408203
5140,1285,0,261.46229088306427,-221.63795471191406
5141,1285,1,265.2521617412567,-247.47888565063477
5142,1285,2,218.70170438289642,-295.3623962402344
5143,1285,3,243.427769780159,-307.97364234924316
5144,1286,0,258.742928981781,-217.81664371490479
5145,1286,1,262.964989900589,-245.52105903625488
5146,1286,2,213.10763490200043,-290.6950378417969
5147,1286,3,236.757173538208,-306.05406761169434
5148,1287,0,256.089737534523,-216.92932605743408
5149,1287,1,260.8123426437378,-243.37220191955566
5150,1287,2,207.90909004211426,-285.9176445007324
5151,1287,3,232.3103209733963,-302.9413604736328
5152,1288,0,253.11468243598938,-215.97167015075684
5153,1288,1,257.3895070552826,-241.80859565734863
5154,1288,2,204.77456313371658,-283.37236404418945
5155,1288,3,228.11870455741882,-301.2353038787842
5156,1289,0,252.99676394462585,-215.10884284973145
5157,1289,1,254.86784398555756,-240.8163070678711
5158,1289,2,201.23890006542206,-279.5440864562988
5159,1289,3,225.27081048488617,-298.4537887573242
5160,1290,0,250.80331242084503,-213.3940601348877
5161,1290,1,252.98795306682587,-240.02145767211914
5162,1290,2,197.88717359304428,-276.67147636413574
5163,1290,3,222.62437319755554,-295.8641052246094
5164,1291,0,248.44854819774628,-212.06389904022217
5165,1291,1,251.95918786525726,-239.69265460968018
